Winner,Player1,Player2,Init.Score1,Init.Score2,Final.Score1,Final.Score2
0,Minscore,Random,71,70,0,78
0,Minscore,Random,20,80,0,80
0,Minscore,Random,69,70,0,80
0,Minscore,Random,54,41,0,80
0,Minscore,Random,72,61,0,65
0,Minscore,Random,80,66,0,75
0,Minscore,Random,28,80,0,14
0,Minscore,Random,75,78,0,80
0,Minscore,Random,52,65,0,73
0,Minscore,Random,80,33,0,80
0,Minscore,Random,64,80,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,25,36,0,39
0,Minscore,Random,36,21,0,80
0,Minscore,Random,62,80,0,80
0,Minscore,Random,18,55,0,80
0,Minscore,Random,80,80,0,72
0,Minscore,Random,80,80,0,80
0,Minscore,Random,67,80,0,69
0,Minscore,Random,80,80,0,61
0,Minscore,Random,80,80,0,80
0,Minscore,Random,72,79,0,80
0,Minscore,Random,78,22,0,43
0,Minscore,Random,33,80,0,80
0,Minscore,Random,80,52,0,80
0,Minscore,Random,29,24,0,55
0,Minscore,Random,80,78,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,78,74,0,80
0,Minscore,Random,22,80,0,80
0,Minscore,Random,79,48,0,80
0,Minscore,Random,80,78,0,80
0,Minscore,Random,80,80,0,38
0,Minscore,Random,63,78,0,80
0,Minscore,Random,80,80,0,27
0,Minscore,Random,80,10,0,57
0,Minscore,Random,80,80,0,80
0,Minscore,Random,77,51,0,25
0,Minscore,Random,78,80,0,80
0,Minscore,Random,80,27,0,14
0,Minscore,Random,25,71,0,45
0,Minscore,Random,80,80,0,35
0,Minscore,Random,28,80,0,80
0,Minscore,Random,80,73,0,62
0,Minscore,Random,78,80,0,80
0,Minscore,Random,80,80,0,76
0,Minscore,Random,13,80,0,70
0,Minscore,Random,80,68,0,42
0,Minscore,Random,38,80,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,26,0,80
0,Minscore,Random,80,21,0,37
0,Minscore,Random,77,66,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,60,80,0,80
0,Minscore,Random,80,67,0,80
0,Minscore,Random,65,74,0,35
0,Minscore,Random,77,80,0,69
0,Minscore,Random,21,75,0,72
0,Minscore,Random,80,80,0,80
0,Minscore,Random,38,32,0,5
0,Minscore,Random,73,40,0,80
0,Minscore,Random,47,40,0,80
0,Minscore,Random,80,74,0,80
0,Minscore,Random,74,21,0,80
0,Minscore,Random,33,62,0,15
0,Minscore,Random,27,80,0,80
0,Minscore,Random,71,80,0,80
0,Minscore,Random,63,80,0,80
0,Minscore,Random,21,53,0,80
0,Minscore,Random,80,60,0,80
0,Minscore,Random,44,79,0,11
0,Minscore,Random,8,61,0,80
0,Minscore,Random,80,78,0,80
0,Minscore,Random,80,80,0,67
0,Minscore,Random,73,49,0,54
0,Minscore,Random,25,80,0,80
0,Minscore,Random,72,68,0,80
0,Minscore,Random,80,74,0,78
0,Minscore,Random,39,51,0,57
0,Minscore,Random,80,80,0,80
0,Minscore,Random,73,80,0,80
0,Minscore,Random,73,80,0,80
0,Minscore,Random,80,80,0,45
0,Minscore,Random,80,45,0,78
0,Minscore,Random,41,80,0,80
0,Minscore,Random,80,26,0,77
0,Minscore,Random,19,67,0,70
0,Minscore,Random,36,38,0,38
0,Minscore,Random,42,80,0,28
0,Minscore,Random,80,80,0,51
0,Minscore,Random,62,80,0,45
0,Minscore,Random,80,80,0,80
0,Minscore,Random,76,76,0,68
0,Minscore,Random,80,80,0,37
0,Minscore,Random,26,77,0,58
0,Minscore,Random,70,80,0,80
0,Minscore,Random,80,80,0,60
0,Minscore,Random,18,80,0,79
0,Minscore,Random,80,80,0,19
0,Minscore,Random,80,80,0,42
0,Minscore,Random,80,80,0,25
0,Minscore,Random,49,33,0,80
0,Minscore,Random,43,25,0,63
0,Minscore,Random,80,31,0,80
0,Minscore,Random,59,54,0,70
0,Minscore,Random,39,80,0,80
0,Minscore,Random,13,80,0,80
0,Minscore,Random,80,61,0,50
0,Minscore,Random,75,80,0,80
0,Minscore,Random,25,46,0,54
0,Minscore,Random,19,80,0,80
0,Minscore,Random,66,80,0,74
0,Minscore,Random,80,15,0,80
0,Minscore,Random,73,62,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,60,80,0,80
0,Minscore,Random,76,70,0,26
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,66,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,74,0,80
0,Minscore,Random,80,64,0,80
0,Minscore,Random,80,46,0,80
0,Minscore,Random,80,14,0,80
0,Minscore,Random,80,80,0,80
1,Minscore,Random,74,26,16,0
0,Minscore,Random,62,47,0,80
0,Minscore,Random,69,49,0,80
0,Minscore,Random,71,66,0,80
0,Minscore,Random,60,80,0,75
0,Minscore,Random,29,28,0,25
0,Minscore,Random,76,72,0,77
0,Minscore,Random,80,76,0,75
0,Minscore,Random,51,38,0,80
0,Minscore,Random,80,75,0,27
0,Minscore,Random,69,24,0,50
0,Minscore,Random,75,75,0,79
0,Minscore,Random,80,63,0,51
0,Minscore,Random,63,80,0,43
0,Minscore,Random,67,80,0,45
0,Minscore,Random,80,78,0,42
0,Minscore,Random,80,80,0,53
0,Minscore,Random,75,80,0,60
0,Minscore,Random,80,80,0,80
0,Minscore,Random,44,80,0,51
0,Minscore,Random,33,80,0,80
0,Minscore,Random,37,51,0,57
0,Minscore,Random,80,47,0,43
0,Minscore,Random,80,73,0,42
0,Minscore,Random,10,78,0,78
0,Minscore,Random,48,54,0,35
0,Minscore,Random,73,67,0,69
0,Minscore,Random,80,80,0,72
0,Minscore,Random,73,73,0,80
0,Minscore,Random,80,28,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,41,28,0,80
0,Minscore,Random,80,80,0,49
0,Minscore,Random,80,19,0,24
0,Minscore,Random,52,80,0,80
0,Minscore,Random,58,55,0,80
0,Minscore,Random,73,19,0,47
0,Minscore,Random,51,80,0,80
0,Minscore,Random,80,22,0,76
0,Minscore,Random,67,52,0,47
0,Minscore,Random,10,80,0,80
0,Minscore,Random,23,80,0,80
0,Minscore,Random,70,48,0,80
0,Minscore,Random,20,47,0,74
0,Minscore,Random,56,80,0,80
0,Minscore,Random,80,37,0,37
0,Minscore,Random,80,65,0,62
0,Minscore,Random,35,80,0,80
0,Minscore,Random,77,22,0,80
0,Minscore,Random,80,77,0,26
0,Minscore,Random,53,29,0,80
0,Minscore,Random,43,80,0,54
0,Minscore,Random,76,43,0,80
0,Minscore,Random,64,26,0,80
0,Minscore,Random,80,80,0,49
0,Minscore,Random,80,15,0,80
0,Minscore,Random,25,80,0,80
0,Minscore,Random,80,80,0,57
0,Minscore,Random,70,74,0,80
0,Minscore,Random,36,80,0,79
0,Minscore,Random,80,80,0,37
0,Minscore,Random,80,80,0,76
0,Minscore,Random,80,44,0,70
0,Minscore,Random,6,33,0,26
0,Minscore,Random,80,70,0,80
0,Minscore,Random,80,42,0,73
0,Minscore,Random,17,66,0,65
0,Minscore,Random,75,24,0,80
0,Minscore,Random,80,27,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,63,0,80
0,Minscore,Random,80,71,0,79
0,Minscore,Random,71,80,0,76
0,Minscore,Random,79,80,0,31
0,Minscore,Random,80,29,0,80
0,Minscore,Random,80,79,0,46
0,Minscore,Random,80,72,0,79
0,Minscore,Random,49,79,0,31
0,Minscore,Random,80,80,0,80
0,Minscore,Random,45,65,0,61
0,Minscore,Random,77,34,0,28
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,56,0,76
0,Minscore,Random,79,42,0,80
0,Minscore,Random,80,77,0,80
0,Minscore,Random,80,72,0,77
0,Minscore,Random,38,80,0,80
0,Minscore,Random,65,80,0,80
0,Minscore,Random,77,68,0,80
0,Minscore,Random,56,80,0,51
0,Minscore,Random,80,80,0,80
0,Minscore,Random,67,80,0,80
0,Minscore,Random,73,56,0,54
0,Minscore,Random,33,55,0,48
0,Minscore,Random,80,80,0,80
0,Minscore,Random,73,80,0,80
0,Minscore,Random,49,80,0,75
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,79,0,34
0,Minscore,Random,51,80,0,38
0,Minscore,Random,75,68,0,67
0,Minscore,Random,80,23,0,80
0,Minscore,Random,77,80,0,5
0,Minscore,Random,28,60,0,74
0,Minscore,Random,80,65,0,21
0,Minscore,Random,69,40,0,70
0,Minscore,Random,58,80,0,80
0,Minscore,Random,24,61,0,57
0,Minscore,Random,27,66,0,40
0,Minscore,Random,80,76,0,73
0,Minscore,Random,72,80,0,80
0,Minscore,Random,74,80,0,40
0,Minscore,Random,31,80,0,80
0,Minscore,Random,80,46,0,80
0,Minscore,Random,51,80,0,80
0,Minscore,Random,30,23,0,80
0,Minscore,Random,60,80,0,80
0,Minscore,Random,29,80,0,52
0,Minscore,Random,19,33,0,73
0,Minscore,Random,80,80,0,74
0,Minscore,Random,80,80,0,80
0,Minscore,Random,5,14,0,80
0,Minscore,Random,80,5,0,80
0,Minscore,Random,80,80,0,67
0,Minscore,Random,80,77,0,80
0,Minscore,Random,80,65,0,80
0,Minscore,Random,32,80,0,70
0,Minscore,Random,80,76,0,16
0,Minscore,Random,17,42,0,29
0,Minscore,Random,80,53,0,80
0,Minscore,Random,80,71,0,80
0,Minscore,Random,80,67,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,75,77,0,49
0,Minscore,Random,72,80,0,80
0,Minscore,Random,80,36,0,40
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,61,0,72
0,Minscore,Random,38,80,0,51
0,Minscore,Random,80,31,0,80
0,Minscore,Random,80,64,0,61
0,Minscore,Random,80,80,0,80
0,Minscore,Random,76,73,0,80
0,Minscore,Random,80,56,0,80
0,Minscore,Random,80,55,0,80
0,Minscore,Random,76,42,0,72
0,Minscore,Random,79,23,0,80
0,Minscore,Random,69,80,0,80
0,Minscore,Random,80,36,0,51
0,Minscore,Random,80,80,0,80
0,Minscore,Random,46,34,0,25
0,Minscore,Random,65,80,0,80
0,Minscore,Random,60,61,0,66
0,Minscore,Random,53,80,0,56
0,Minscore,Random,65,80,0,80
0,Minscore,Random,69,80,0,80
0,Minscore,Random,80,78,0,79
0,Minscore,Random,67,21,0,80
0,Minscore,Random,80,80,0,19
0,Minscore,Random,80,80,0,73
0,Minscore,Random,80,75,0,59
0,Minscore,Random,80,22,0,80
0,Minscore,Random,80,23,0,80
0,Minscore,Random,31,57,0,65
0,Minscore,Random,3,80,0,80
0,Minscore,Random,50,8,0,80
0,Minscore,Random,36,80,0,80
0,Minscore,Random,80,5,0,80
0,Minscore,Random,80,70,0,80
0,Minscore,Random,80,80,0,57
0,Minscore,Random,38,17,0,80
0,Minscore,Random,20,62,0,80
0,Minscore,Random,80,80,0,16
0,Minscore,Random,80,69,0,71
0,Minscore,Random,26,80,0,49
0,Minscore,Random,19,80,0,80
0,Minscore,Random,78,80,0,80
0,Minscore,Random,43,80,0,80
0,Minscore,Random,5,80,0,80
0,Minscore,Random,77,80,0,78
0,Minscore,Random,80,78,0,80
0,Minscore,Random,66,38,0,38
0,Minscore,Random,80,44,0,54
0,Minscore,Random,15,80,0,80
0,Minscore,Random,80,80,0,25
0,Minscore,Random,80,80,0,60
0,Minscore,Random,68,67,0,75
0,Minscore,Random,80,44,0,65
0,Minscore,Random,75,76,0,80
0,Minscore,Random,75,11,0,53
0,Minscore,Random,76,21,0,68
0,Minscore,Random,74,80,0,80
0,Minscore,Random,80,80,0,28
0,Minscore,Random,50,80,0,80
0,Minscore,Random,80,73,0,77
0,Minscore,Random,64,43,0,43
0,Minscore,Random,75,80,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,49,0,11
0,Minscore,Random,75,80,0,80
0,Minscore,Random,80,64,0,80
0,Minscore,Random,16,80,0,80
0,Minscore,Random,80,42,0,43
0,Minscore,Random,55,80,0,80
0,Minscore,Random,80,63,0,24
0,Minscore,Random,63,80,0,9
0,Minscore,Random,80,75,0,29
0,Minscore,Random,31,32,0,36
0,Minscore,Random,49,77,0,77
0,Minscore,Random,80,80,0,80
0,Minscore,Random,52,80,0,34
0,Minscore,Random,34,75,0,73
0,Minscore,Random,80,36,0,79
0,Minscore,Random,80,70,0,49
0,Minscore,Random,33,80,0,80
0,Minscore,Random,80,68,0,80
0,Minscore,Random,80,72,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,18,0,74
0,Minscore,Random,80,61,0,80
0,Minscore,Random,51,30,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,80,0,55
0,Minscore,Random,47,74,0,80
0,Minscore,Random,15,73,0,73
0,Minscore,Random,70,75,0,80
0,Minscore,Random,78,79,0,12
0,Minscore,Random,29,80,0,44
0,Minscore,Random,23,80,0,68
0,Minscore,Random,65,51,0,49
0,Minscore,Random,28,48,0,80
0,Minscore,Random,67,33,0,80
0,Minscore,Random,66,80,0,62
0,Minscore,Random,59,80,0,80
0,Minscore,Random,80,53,0,40
0,Minscore,Random,61,80,0,80
0,Minscore,Random,77,80,0,80
0,Minscore,Random,80,69,0,80
0,Minscore,Random,74,80,0,60
0,Minscore,Random,80,68,0,26
0,Minscore,Random,72,77,0,80
0,Minscore,Random,58,77,0,80
0,Minscore,Random,57,56,0,80
0,Minscore,Random,80,80,0,69
0,Minscore,Random,41,73,0,80
0,Minscore,Random,32,36,0,80
0,Minscore,Random,29,80,0,76
0,Minscore,Random,80,80,0,40
0,Minscore,Random,78,80,0,53
0,Minscore,Random,80,9,0,33
0,Minscore,Random,79,53,0,80
0,Minscore,Random,80,41,0,71
0,Minscore,Random,80,57,0,22
0,Minscore,Random,48,80,0,80
0,Minscore,Random,56,71,0,80
0,Minscore,Random,40,80,0,80
0,Minscore,Random,80,25,0,80
0,Minscore,Random,48,78,0,70
0,Minscore,Random,80,80,0,73
0,Minscore,Random,80,65,0,72
0,Minscore,Random,80,65,0,44
0,Minscore,Random,80,74,0,80
0,Minscore,Random,27,50,0,49
0,Minscore,Random,29,39,0,40
0,Minscore,Random,80,52,0,38
0,Minscore,Random,48,80,0,67
0,Minscore,Random,80,51,0,41
0,Minscore,Random,80,20,0,80
0,Minscore,Random,64,49,0,80
0,Minscore,Random,59,43,0,15
0,Minscore,Random,80,73,0,48
0,Minscore,Random,58,75,0,80
0,Minscore,Random,80,80,0,77
0,Minscore,Random,14,80,0,62
0,Minscore,Random,80,68,0,56
0,Minscore,Random,76,80,0,80
0,Minscore,Random,71,80,0,29
0,Minscore,Random,80,77,0,67
0,Minscore,Random,63,10,0,78
0,Minscore,Random,12,45,0,80
0,Minscore,Random,33,80,0,80
0,Minscore,Random,80,66,0,75
0,Minscore,Random,79,80,0,46
0,Minscore,Random,45,80,0,80
0,Minscore,Random,80,80,0,43
0,Minscore,Random,54,70,0,64
0,Minscore,Random,78,38,0,38
0,Minscore,Random,74,47,0,64
0,Minscore,Random,80,80,0,80
0,Minscore,Random,79,80,0,80
0,Minscore,Random,71,36,0,80
0,Minscore,Random,80,80,0,50
0,Minscore,Random,71,39,0,30
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,66,0,57
0,Minscore,Random,80,66,0,63
0,Minscore,Random,69,24,0,49
0,Minscore,Random,76,80,0,80
0,Minscore,Random,80,31,0,27
0,Minscore,Random,80,80,0,80
0,Minscore,Random,71,80,0,80
0,Minscore,Random,40,80,0,74
0,Minscore,Random,80,72,0,80
0,Minscore,Random,65,55,0,29
0,Minscore,Random,80,77,0,37
0,Minscore,Random,10,80,0,80
0,Minscore,Random,9,37,0,45
0,Minscore,Random,67,30,0,80
0,Minscore,Random,80,80,0,29
0,Minscore,Random,34,80,0,27
0,Minscore,Random,80,49,0,80
0,Minscore,Random,80,80,0,67
0,Minscore,Random,44,80,0,49
0,Minscore,Random,56,80,0,80
0,Minscore,Random,80,77,0,28
0,Minscore,Random,75,80,0,19
0,Minscore,Random,80,72,0,80
0,Minscore,Random,32,80,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,38,80,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,57,80,0,80
0,Minscore,Random,35,51,0,67
0,Minscore,Random,80,80,0,33
0,Minscore,Random,31,80,0,80
0,Minscore,Random,27,73,0,49
0,Minscore,Random,45,80,0,80
0,Minscore,Random,25,80,0,80
0,Minscore,Random,43,80,0,80
0,Minscore,Random,23,54,0,8
0,Minscore,Random,80,80,0,48
0,Minscore,Random,80,67,0,77
0,Minscore,Random,28,39,0,38
0,Minscore,Random,45,80,0,72
0,Minscore,Random,77,35,0,62
0,Minscore,Random,80,80,0,9
0,Minscore,Random,56,80,0,75
0,Minscore,Random,79,42,0,24
0,Minscore,Random,76,80,0,56
0,Minscore,Random,80,72,0,80
0,Minscore,Random,73,80,0,80
0,Minscore,Random,80,71,0,21
0,Minscore,Random,80,80,0,44
0,Minscore,Random,39,75,0,31
0,Minscore,Random,80,80,0,80
0,Minscore,Random,70,80,0,55
0,Minscore,Random,77,80,0,70
0,Minscore,Random,26,68,0,80
0,Minscore,Random,76,49,0,38
0,Minscore,Random,73,80,0,80
0,Minscore,Random,20,76,0,65
0,Minscore,Random,69,80,0,53
0,Minscore,Random,78,73,0,80
0,Minscore,Random,80,80,0,32
0,Minscore,Random,51,69,0,80
0,Minscore,Random,79,65,0,80
0,Minscore,Random,80,22,0,70
0,Minscore,Random,77,80,0,80
0,Minscore,Random,36,80,0,80
0,Minscore,Random,80,80,0,79
0,Minscore,Random,27,52,0,80
0,Minscore,Random,28,66,0,66
0,Minscore,Random,65,80,0,79
0,Minscore,Random,80,41,0,80
0,Minscore,Random,80,80,0,69
0,Minscore,Random,44,13,0,16
0,Minscore,Random,71,80,0,80
1,Minscore,Random,80,18,52,0
0,Minscore,Random,65,28,0,80
0,Minscore,Random,18,80,0,45
0,Minscore,Random,80,25,0,80
0,Minscore,Random,80,80,0,73
0,Minscore,Random,12,80,0,80
0,Minscore,Random,76,80,0,53
0,Minscore,Random,80,80,0,64
0,Minscore,Random,79,77,0,80
0,Minscore,Random,68,70,0,80
0,Minscore,Random,10,80,0,80
0,Minscore,Random,16,20,0,43
0,Minscore,Random,74,67,0,50
0,Minscore,Random,68,80,0,80
0,Minscore,Random,74,80,0,80
0,Minscore,Random,80,68,0,45
0,Minscore,Random,50,80,0,69
0,Minscore,Random,80,75,0,76
0,Minscore,Random,46,25,0,76
0,Minscore,Random,72,71,0,72
0,Minscore,Random,80,31,0,80
0,Minscore,Random,23,53,0,55
0,Minscore,Random,49,61,0,80
0,Minscore,Random,46,16,0,48
0,Minscore,Random,68,80,0,80
0,Minscore,Random,65,19,0,27
0,Minscore,Random,19,65,0,80
0,Minscore,Random,29,58,0,80
0,Minscore,Random,23,80,0,80
0,Minscore,Random,74,78,0,80
0,Minscore,Random,79,80,0,51
0,Minscore,Random,60,73,0,80
0,Minscore,Random,73,80,0,80
0,Minscore,Random,80,41,0,32
0,Minscore,Random,80,78,0,74
0,Minscore,Random,76,80,0,80
0,Minscore,Random,27,80,0,73
0,Minscore,Random,80,79,0,57
0,Minscore,Random,46,4,0,22
0,Minscore,Random,72,80,0,80
0,Minscore,Random,77,18,0,75
0,Minscore,Random,80,70,0,76
0,Minscore,Random,35,63,0,53
0,Minscore,Random,80,80,0,80
0,Minscore,Random,75,80,0,80
0,Minscore,Random,80,66,0,80
0,Minscore,Random,41,39,0,80
0,Minscore,Random,47,70,0,61
0,Minscore,Random,80,49,0,80
0,Minscore,Random,78,80,0,80
0,Minscore,Random,29,68,0,16
0,Minscore,Random,80,80,0,80
0,Minscore,Random,79,80,0,68
0,Minscore,Random,6,24,0,24
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,80,0,42
0,Minscore,Random,80,80,0,34
0,Minscore,Random,75,37,0,80
0,Minscore,Random,73,43,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,72,74,0,80
0,Minscore,Random,48,33,0,20
0,Minscore,Random,80,63,0,80
0,Minscore,Random,34,78,0,80
0,Minscore,Random,80,17,0,20
0,Minscore,Random,80,66,0,48
0,Minscore,Random,76,80,0,42
0,Minscore,Random,69,57,0,80
0,Minscore,Random,80,52,0,80
0,Minscore,Random,74,80,0,31
0,Minscore,Random,80,51,0,80
0,Minscore,Random,46,41,0,80
0,Minscore,Random,80,64,0,66
0,Minscore,Random,80,77,0,71
0,Minscore,Random,80,73,0,80
0,Minscore,Random,65,52,0,50
0,Minscore,Random,80,80,0,70
0,Minscore,Random,46,28,0,24
0,Minscore,Random,78,50,0,18
0,Minscore,Random,80,31,0,38
0,Minscore,Random,35,61,0,63
0,Minscore,Random,61,80,0,80
0,Minscore,Random,80,71,0,80
0,Minscore,Random,3,80,0,80
0,Minscore,Random,74,37,0,80
0,Minscore,Random,61,51,0,54
0,Minscore,Random,43,54,0,80
0,Minscore,Random,66,80,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,80,0,76
0,Minscore,Random,46,19,0,36
0,Minscore,Random,80,42,0,10
0,Minscore,Random,77,14,0,72
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,80,0,67
0,Minscore,Random,31,57,0,55
0,Minscore,Random,80,71,0,80
0,Minscore,Random,80,75,0,80
0,Minscore,Random,71,71,0,80
0,Minscore,Random,80,35,0,80
0,Minscore,Random,80,62,0,80
0,Minscore,Random,79,80,0,80
0,Minscore,Random,80,69,0,40
0,Minscore,Random,80,37,0,52
0,Minscore,Random,17,41,0,35
0,Minscore,Random,80,67,0,47
0,Minscore,Random,58,76,0,80
0,Minscore,Random,77,80,0,55
0,Minscore,Random,75,80,0,50
0,Minscore,Random,25,80,0,80
0,Minscore,Random,80,80,0,65
0,Minscore,Random,49,60,0,80
0,Minscore,Random,62,75,0,72
0,Minscore,Random,51,80,0,18
0,Minscore,Random,64,68,0,76
0,Minscore,Random,80,80,0,80
0,Minscore,Random,26,80,0,75
0,Minscore,Random,72,66,0,80
0,Minscore,Random,80,44,0,48
0,Minscore,Random,67,60,0,59
0,Minscore,Random,80,23,0,52
0,Minscore,Random,58,45,0,80
0,Minscore,Random,80,57,0,80
0,Minscore,Random,45,73,0,80
0,Minscore,Random,79,51,0,80
0,Minscore,Random,80,80,0,45
0,Minscore,Random,39,80,0,49
1,Minscore,Random,78,10,55,0
0,Minscore,Random,80,66,0,47
0,Minscore,Random,80,80,0,77
0,Minscore,Random,46,25,0,52
0,Minscore,Random,64,80,0,60
0,Minscore,Random,80,23,0,80
0,Minscore,Random,80,76,0,80
0,Minscore,Random,80,36,0,30
0,Minscore,Random,80,80,0,80
0,Minscore,Random,76,78,0,44
0,Minscore,Random,52,80,0,27
0,Minscore,Random,39,80,0,72
0,Minscore,Random,80,22,0,75
0,Minscore,Random,66,80,0,66
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,75,0,79
0,Minscore,Random,19,80,0,41
0,Minscore,Random,80,63,0,80
0,Minscore,Random,46,18,0,36
0,Minscore,Random,71,80,0,80
0,Minscore,Random,21,74,0,76
0,Minscore,Random,80,79,0,80
0,Minscore,Random,77,80,0,80
0,Minscore,Random,49,45,0,57
0,Minscore,Random,50,78,0,74
0,Minscore,Random,80,65,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,32,0,14
0,Minscore,Random,69,80,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,77,80,0,80
0,Minscore,Random,74,19,0,65
0,Minscore,Random,41,80,0,80
0,Minscore,Random,20,73,0,70
0,Minscore,Random,18,80,0,70
0,Minscore,Random,80,14,0,46
0,Minscore,Random,55,41,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,43,20,0,80
0,Minscore,Random,64,59,0,52
0,Minscore,Random,56,25,0,28
0,Minscore,Random,64,80,0,80
0,Minscore,Random,80,46,0,80
0,Minscore,Random,46,48,0,80
0,Minscore,Random,77,80,0,77
0,Minscore,Random,80,12,0,45
0,Minscore,Random,25,60,0,77
0,Minscore,Random,75,80,0,80
0,Minscore,Random,41,80,0,80
0,Minscore,Random,47,80,0,68
0,Minscore,Random,74,80,0,73
0,Minscore,Random,25,47,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,40,66,0,56
0,Minscore,Random,15,80,0,72
0,Minscore,Random,39,80,0,80
0,Minscore,Random,78,80,0,80
0,Minscore,Random,27,19,0,80
0,Minscore,Random,80,65,0,80
0,Minscore,Random,80,53,0,80
0,Minscore,Random,80,80,0,78
0,Minscore,Random,80,53,0,41
0,Minscore,Random,80,24,0,15
0,Minscore,Random,79,69,0,41
0,Minscore,Random,41,80,0,78
0,Minscore,Random,72,80,0,80
0,Minscore,Random,56,50,0,80
0,Minscore,Random,41,79,0,80
0,Minscore,Random,79,73,0,80
0,Minscore,Random,33,80,0,71
0,Minscore,Random,53,80,0,80
0,Minscore,Random,80,49,0,80
0,Minscore,Random,80,80,0,78
0,Minscore,Random,47,80,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,74,0,76
0,Minscore,Random,80,80,0,61
0,Minscore,Random,32,35,0,54
0,Minscore,Random,42,27,0,80
0,Minscore,Random,49,80,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,24,79,0,79
0,Minscore,Random,80,80,0,80
0,Minscore,Random,64,69,0,80
0,Minscore,Random,72,15,0,46
0,Minscore,Random,80,75,0,80
0,Minscore,Random,54,80,0,41
0,Minscore,Random,80,80,0,57
0,Minscore,Random,48,80,0,42
0,Minscore,Random,28,80,0,17
0,Minscore,Random,75,80,0,34
0,Minscore,Random,77,65,0,80
0,Minscore,Random,80,46,0,80
0,Minscore,Random,58,27,0,80
0,Minscore,Random,73,55,0,80
0,Minscore,Random,15,76,0,76
0,Minscore,Random,39,65,0,75
0,Minscore,Random,80,47,0,80
0,Minscore,Random,53,80,0,70
0,Minscore,Random,80,43,0,71
0,Minscore,Random,32,60,0,70
0,Minscore,Random,45,80,0,51
0,Minscore,Random,74,32,0,80
0,Minscore,Random,80,46,0,80
0,Minscore,Random,80,58,0,80
0,Minscore,Random,26,80,0,80
0,Minscore,Random,12,58,0,76
0,Minscore,Random,40,36,0,72
0,Minscore,Random,80,30,0,13
0,Minscore,Random,48,73,0,29
0,Minscore,Random,79,20,0,53
0,Minscore,Random,22,80,0,72
0,Minscore,Random,23,75,0,80
0,Minscore,Random,78,62,0,80
0,Minscore,Random,80,55,0,64
0,Minscore,Random,80,80,0,80
0,Minscore,Random,25,31,0,80
0,Minscore,Random,17,80,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,61,64,0,80
0,Minscore,Random,63,80,0,77
0,Minscore,Random,62,76,0,72
0,Minscore,Random,80,66,0,76
0,Minscore,Random,80,79,0,75
0,Minscore,Random,15,80,0,80
0,Minscore,Random,40,73,0,80
0,Minscore,Random,80,80,0,55
0,Minscore,Random,32,80,0,17
0,Minscore,Random,80,78,0,75
0,Minscore,Random,46,80,0,76
0,Minscore,Random,80,80,0,80
0,Minscore,Random,80,40,0,10
0,Minscore,Random,69,80,0,80
0,Minscore,Random,75,42,0,73
0,Minscore,Random,24,80,0,51
0,Minscore,Random,24,80,0,73
0,Minscore,Random,80,61,0,80
0,Minscore,Random,72,80,0,72
0,Minscore,Random,76,37,0,71
0,Minscore,Random,57,22,0,74
0,Minscore,Random,49,80,0,80
0,Minscore,Random,80,80,0,80
0,Minscore,Random,18,80,0,49
0,Minscore,Random,49,73,0,35
0,Minscore,Random,55,4,0,58
0,Minscore,Random,65,8,0,50
0,Minscore,Random,64,80,0,23
0,Minscore,Random,80,17,0,72
0,Minscore,Random,39,40,0,14
0,Minscore,Random,80,80,0,42
0,Minscore,Random,54,79,0,80
