"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"158",2,2,2,1,1,8,1,1,1,1,2,1,1,3,1,1,1,1,0,0,4,5,2,1,5,1,1,2,7
"159",3,6,2,1,1,10,1,1,1,2,2,1,1,8,1,1,1,4,2,0,2,0,0,4,2,1,1,6,9
"160",4,6,2,1,5,12,1,1,1,6,2,1,1,10,1,1,1,2,4,1,2,1,0,4,2,4,1,10,11
"161",5,6,2,2,5,26,1,1,1,6,2,1,5,12,1,1,1,1,0,0,3,6,6,1,6,3,1,11,25
"162",6,12,2,2,10,29,1,1,1,6,2,2,5,26,1,1,1,3,6,0,3,0,0,6,3,1,1,22,28
"163",7,12,2,2,12,31,1,1,1,12,2,2,10,29,1,1,1,2,2,2,2,2,0,2,2,4,1,24,30
"164",8,12,4,2,12,34,1,1,1,12,2,2,12,31,1,1,1,2,0,0,3,3,3,2,3,2,1,26,33
"165",9,12,4,5,12,37,1,1,1,12,4,2,12,34,1,1,1,3,3,0,3,0,0,3,3,3,1,29,36
"166",10,12,6,5,12,42,1,1,1,12,4,5,12,37,1,1,1,2,2,5,2,5,0,2,5,2,1,31,41
"167",11,14,6,5,12,48,2,1,1,12,6,5,12,42,1,1,1,2,0,0,3,1,6,2,6,1,1,33,95
"168",12,14,6,8,12,48,3,1,1,14,6,5,12,48,2,1,1,3,1,0,1,0,0,3,1,3,2,36,96
"169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",1,3,1,7,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,6,2,1,0,6,2,3,1,8,2
"171",2,3,2,7,1,11,1,1,1,3,1,7,1,3,1,1,1,1,0,0,3,5,6,1,6,2,1,9,10
"172",3,3,2,12,1,14,1,1,1,3,2,7,1,11,1,1,1,3,5,0,3,0,0,5,3,3,1,14,13
"173",4,6,2,12,1,19,1,1,1,3,2,12,1,14,1,1,1,5,3,3,5,3,0,3,5,1,1,17,18
"174",5,9,2,12,1,22,1,1,1,6,2,12,1,19,1,1,1,3,0,0,3,3,2,3,3,1,1,20,21
