init.score1,init.score2,Strategy 1,Strategy 2,P1 Score,P2 Score,Winner_ID
30,26,mcts-0,Mindist + Opp,4,0,1
21,60,mcts-0,Mindist + Opp,5,0,1
23,10,mcts-0,Mindist + Opp,14,0,1
60,60,mcts-0,Mindist + Opp,15,0,1
32,45,mcts-0,Mindist + Opp,15,0,1
60,55,mcts-0,Mindist + Opp,47,0,1
60,60,mcts-0,Mindist + Opp,15,0,1
15,8,mcts-0,Mindist + Opp,12,0,1
28,48,mcts-0,Mindist + Opp,0,22,0
33,38,mcts-0,Mindist + Opp,0,34,0
31,24,mcts-0,Mindist + Opp,19,0,1
60,33,mcts-0,Mindist + Opp,44,0,1
47,60,mcts-0,Mindist + Opp,2,0,1
18,60,mcts-0,Mindist + Opp,0,60,0
10,18,mcts-0,Mindist + Opp,0,4,0
56,6,mcts-0,Mindist + Opp,52,0,1
32,30,mcts-0,Mindist + Opp,38,0,1
27,46,mcts-0,Mindist + Opp,52,0,1
38,24,mcts-0,Mindist + Opp,32,0,1
32,20,mcts-0,Mindist + Opp,32,0,1
59,45,mcts-0,Mindist + Opp,11,0,1
50,51,mcts-0,Mindist + Opp,8,0,1
48,42,mcts-0,Mindist + Opp,38,0,1
51,60,mcts-0,Mindist + Opp,39,0,1
34,57,mcts-0,Mindist + Opp,0,58,0
42,60,mcts-0,Mindist + Opp,2,0,1
60,29,mcts-0,Mindist + Opp,21,0,1
47,42,mcts-0,Mindist + Opp,41,0,1
32,47,mcts-0,Mindist + Opp,0,26,0
29,51,mcts-0,Mindist + Opp,17,0,1
15,36,mcts-0,Mindist + Opp,0,31,0
39,44,mcts-0,Mindist + Opp,60,0,1
34,60,mcts-0,Mindist + Opp,0,11,0
46,40,mcts-0,Mindist + Opp,0,37,0
28,37,mcts-0,Mindist + Opp,28,0,1
50,45,mcts-0,Mindist + Opp,50,0,1
31,60,mcts-0,Mindist + Opp,2,0,1
22,60,mcts-0,Mindist + Opp,0,57,0
40,60,mcts-0,Mindist + Opp,37,0,1
60,22,mcts-0,Mindist + Opp,60,0,1
60,47,mcts-0,Mindist + Opp,56,0,1
54,46,mcts-0,Mindist + Opp,22,0,1
29,25,mcts-0,Mindist + Opp,12,0,1
28,19,mcts-0,Mindist + Opp,18,0,1
22,37,mcts-0,Mindist + Opp,45,0,1
45,39,mcts-0,Mindist + Opp,58,0,1
3,57,mcts-0,Mindist + Opp,0,57,0
24,50,mcts-0,Mindist + Opp,0,51,0
33,35,mcts-0,Mindist + Opp,5,0,1
47,54,mcts-0,Mindist + Opp,25,0,1
43,60,mcts-0,Mindist + Opp,13,0,1
41,60,mcts-0,Mindist + Opp,7,0,1
44,43,mcts-0,Mindist + Opp,2,0,1
47,19,mcts-0,Mindist + Opp,47,0,1
51,43,mcts-0,Mindist + Opp,2,0,1
14,51,mcts-0,Mindist + Opp,0,51,0
60,37,mcts-0,Mindist + Opp,60,0,1
60,22,mcts-0,Mindist + Opp,58,0,1
50,40,mcts-0,Mindist + Opp,60,0,1
38,46,mcts-0,Mindist + Opp,2,0,1
29,60,mcts-0,Mindist + Opp,0,10,0
60,22,mcts-0,Mindist + Opp,25,0,1
42,20,mcts-0,Mindist + Opp,28,0,1
44,38,mcts-0,Mindist + Opp,60,0,1
16,60,mcts-0,Mindist + Opp,0,60,0
50,28,mcts-0,Mindist + Opp,51,0,1
39,31,mcts-0,Mindist + Opp,11,0,1
60,0,mcts-0,Mindist + Opp,60,0,1
47,48,mcts-0,Mindist + Opp,11,0,1
60,11,mcts-0,Mindist + Opp,22,0,1
20,2,mcts-0,Mindist + Opp,17,0,1
52,48,mcts-0,Mindist + Opp,23,0,1
21,48,mcts-0,Mindist + Opp,2,0,1
26,59,mcts-0,Mindist + Opp,22,0,1
13,60,mcts-0,Mindist + Opp,19,0,1
28,25,mcts-0,Mindist + Opp,28,0,1
60,57,mcts-0,Mindist + Opp,60,0,1
41,60,mcts-0,Mindist + Opp,0,39,0
46,25,mcts-0,Mindist + Opp,60,0,1
28,60,mcts-0,Mindist + Opp,0,18,0
42,57,mcts-0,Mindist + Opp,23,0,1
29,48,mcts-0,Mindist + Opp,32,0,1
11,27,mcts-0,Mindist + Opp,7,0,1
23,7,mcts-0,Mindist + Opp,29,0,1
60,16,mcts-0,Mindist + Opp,51,0,1
39,60,mcts-0,Mindist + Opp,15,0,1
43,18,mcts-0,Mindist + Opp,27,0,1
60,40,mcts-0,Mindist + Opp,37,0,1
52,44,mcts-0,Mindist + Opp,26,0,1
13,58,mcts-0,Mindist + Opp,0,10,0
38,23,mcts-0,Mindist + Opp,12,0,1
51,38,mcts-0,Mindist + Opp,4,0,1
49,38,mcts-0,Mindist + Opp,12,0,1
50,60,mcts-0,Mindist + Opp,21,0,1
42,50,mcts-0,Mindist + Opp,47,0,1
60,51,mcts-0,Mindist + Opp,28,0,1
60,27,mcts-0,Mindist + Opp,14,0,1
20,5,mcts-0,Mindist + Opp,16,0,1
58,60,mcts-0,Mindist + Opp,13,0,1
60,60,mcts-0,Mindist + Opp,27,0,1
39,60,mcts-0,Mindist + Opp,0,6,0
26,52,mcts-0,Mindist + Opp,18,0,1
57,56,mcts-0,Mindist + Opp,4,0,1
20,42,mcts-0,Mindist + Opp,15,0,1
35,60,mcts-0,Mindist + Opp,29,0,1
16,18,mcts-0,Mindist + Opp,0,15,0
39,57,mcts-0,Mindist + Opp,11,0,1
48,30,mcts-0,Mindist + Opp,18,0,1
23,43,mcts-0,Mindist + Opp,0,44,0
10,24,mcts-0,Mindist + Opp,0,4,0
22,60,mcts-0,Mindist + Opp,25,0,1
31,60,mcts-0,Mindist + Opp,0,35,0
28,53,mcts-0,Mindist + Opp,0,41,0
26,39,mcts-0,Mindist + Opp,0,16,0
60,54,mcts-0,Mindist + Opp,60,0,1
49,60,mcts-0,Mindist + Opp,16,0,1
60,21,mcts-0,Mindist + Opp,36,0,1
47,39,mcts-0,Mindist + Opp,0,19,0
31,36,mcts-0,Mindist + Opp,7,0,1
60,13,mcts-0,Mindist + Opp,20,0,1
35,52,mcts-0,Mindist + Opp,8,0,1
59,19,mcts-0,Mindist + Opp,0,2,0
4,33,mcts-0,Mindist + Opp,14,0,1
43,31,mcts-0,Mindist + Opp,34,0,1
27,26,mcts-0,Mindist + Opp,12,0,1
26,44,mcts-0,Mindist + Opp,10,0,1
30,45,mcts-0,Mindist + Opp,3,0,1
60,60,mcts-0,Mindist + Opp,32,0,1
33,24,mcts-0,Mindist + Opp,0,10,0
37,60,mcts-0,Mindist + Opp,24,0,1
36,49,mcts-0,Mindist + Opp,0,2,0
60,24,mcts-0,Mindist + Opp,11,0,1
52,49,mcts-0,Mindist + Opp,29,0,1
60,48,mcts-0,Mindist + Opp,11,0,1
23,48,mcts-0,Mindist + Opp,14,0,1
19,46,mcts-0,Mindist + Opp,0,46,0
60,32,mcts-0,Mindist + Opp,55,0,1
50,50,mcts-0,Mindist + Opp,60,0,1
48,56,mcts-0,Mindist + Opp,16,0,1
45,31,mcts-0,Mindist + Opp,43,0,1
26,42,mcts-0,Mindist + Opp,12,0,1
60,23,mcts-0,Mindist + Opp,60,0,1
18,55,mcts-0,Mindist + Opp,0,19,0
35,38,mcts-0,Mindist + Opp,11,0,1
51,41,mcts-0,Mindist + Opp,0,9,0
60,48,mcts-0,Mindist + Opp,0,10,0
39,47,mcts-0,Mindist + Opp,0,30,0
2,42,mcts-0,Mindist + Opp,0,42,0
46,42,mcts-0,Mindist + Opp,0,26,0
24,35,mcts-0,Mindist + Opp,12,0,1
43,47,mcts-0,Mindist + Opp,49,0,1
18,60,mcts-0,Mindist + Opp,0,41,0
29,31,mcts-0,Mindist + Opp,0,30,0
60,25,mcts-0,Mindist + Opp,53,0,1
46,9,mcts-0,Mindist + Opp,21,0,1
58,32,mcts-0,Mindist + Opp,60,0,1
49,30,mcts-0,Mindist + Opp,15,0,1
22,60,mcts-0,Mindist + Opp,35,0,1
29,30,mcts-0,Mindist + Opp,10,0,1
55,32,mcts-0,Mindist + Opp,27,0,1
50,49,mcts-0,Mindist + Opp,0,22,0
50,46,mcts-0,Mindist + Opp,55,0,1
30,23,mcts-0,Mindist + Opp,22,0,1
38,31,mcts-0,Mindist + Opp,18,0,1
32,60,mcts-0,Mindist + Opp,11,0,1
10,60,mcts-0,Mindist + Opp,0,60,0
10,30,mcts-0,Mindist + Opp,8,0,1
42,55,mcts-0,Mindist + Opp,22,0,1
40,30,mcts-0,Mindist + Opp,16,0,1
53,29,mcts-0,Mindist + Opp,14,0,1
60,3,mcts-0,Mindist + Opp,60,0,1
50,46,mcts-0,Mindist + Opp,45,0,1
60,59,mcts-0,Mindist + Opp,60,0,1
26,60,mcts-0,Mindist + Opp,11,0,1
60,19,mcts-0,Mindist + Opp,20,0,1
30,18,mcts-0,Mindist + Opp,3,0,1
45,60,mcts-0,Mindist + Opp,0,27,0
39,7,mcts-0,Mindist + Opp,35,0,1
60,60,mcts-0,Mindist + Opp,20,0,1
60,44,mcts-0,Mindist + Opp,15,0,1
17,54,mcts-0,Mindist + Opp,0,47,0
27,57,mcts-0,Mindist + Opp,2,0,1
60,28,mcts-0,Mindist + Opp,0,6,0
47,19,mcts-0,Mindist + Opp,2,0,1
29,38,mcts-0,Mindist + Opp,48,0,1
45,47,mcts-0,Mindist + Opp,0,10,0
16,60,mcts-0,Mindist + Opp,14,0,1
30,60,mcts-0,Mindist + Opp,0,28,0
23,60,mcts-0,Mindist + Opp,0,32,0
51,18,mcts-0,Mindist + Opp,17,0,1
60,15,mcts-0,Mindist + Opp,60,0,1
48,51,mcts-0,Mindist + Opp,16,0,1
60,43,mcts-0,Mindist + Opp,44,0,1
23,60,mcts-0,Mindist + Opp,4,0,1
52,42,mcts-0,Mindist + Opp,0,12,0
16,46,mcts-0,Mindist + Opp,0,2,0
16,38,mcts-0,Mindist + Opp,0,3,0
24,37,mcts-0,Mindist + Opp,16,0,1
38,24,mcts-0,Mindist + Opp,28,0,1
46,31,mcts-0,Mindist + Opp,0,31,0
13,36,mcts-0,Mindist + Opp,0,23,0
23,51,mcts-0,Mindist + Opp,2,0,1
52,60,mcts-0,Mindist + Opp,48,0,1
28,3,mcts-0,Mindist + Opp,15,0,1
54,50,mcts-0,Mindist + Opp,33,0,1
24,60,mcts-0,Mindist + Opp,0,39,0
41,49,mcts-0,Mindist + Opp,0,38,0
45,37,mcts-0,Mindist + Opp,40,0,1
42,21,mcts-0,Mindist + Opp,7,0,1
25,60,mcts-0,Mindist + Opp,0,48,0
60,39,mcts-0,Mindist + Opp,10,0,1
27,55,mcts-0,Mindist + Opp,3,0,1
41,20,mcts-0,Mindist + Opp,36,0,1
57,59,mcts-0,Mindist + Opp,46,0,1
60,42,mcts-0,Mindist + Opp,36,0,1
45,41,mcts-0,Mindist + Opp,38,0,1
16,51,mcts-0,Mindist + Opp,2,0,1
60,45,mcts-0,Mindist + Opp,0,26,0
60,23,mcts-0,Mindist + Opp,60,0,1
54,24,mcts-0,Mindist + Opp,60,0,1
28,26,mcts-0,Mindist + Opp,10,0,1
49,27,mcts-0,Mindist + Opp,34,0,1
60,46,mcts-0,Mindist + Opp,28,0,1
23,41,mcts-0,Mindist + Opp,7,0,1
34,60,mcts-0,Mindist + Opp,0,16,0
35,23,mcts-0,Mindist + Opp,25,0,1
32,26,mcts-0,Mindist + Opp,0,9,0
26,39,mcts-0,Mindist + Opp,0,24,0
31,60,mcts-0,Mindist + Opp,0,50,0
35,36,mcts-0,Mindist + Opp,19,0,1
56,35,mcts-0,Mindist + Opp,16,0,1
20,40,mcts-0,Mindist + Opp,4,0,1
60,30,mcts-0,Mindist + Opp,45,0,1
45,20,mcts-0,Mindist + Opp,19,0,1
35,40,mcts-0,Mindist + Opp,28,0,1
34,37,mcts-0,Mindist + Opp,2,0,1
27,47,mcts-0,Mindist + Opp,13,0,1
60,46,mcts-0,Mindist + Opp,45,0,1
51,33,mcts-0,Mindist + Opp,42,0,1
60,25,mcts-0,Mindist + Opp,48,0,1
38,40,mcts-0,Mindist + Opp,30,0,1
31,26,mcts-0,Mindist + Opp,0,26,0
53,56,mcts-0,Mindist + Opp,2,0,1
60,42,mcts-0,Mindist + Opp,60,0,1
34,38,mcts-0,Mindist + Opp,48,0,1
60,60,mcts-0,Mindist + Opp,15,0,1
43,60,mcts-0,Mindist + Opp,2,0,1
60,27,mcts-0,Mindist + Opp,60,0,1
60,60,mcts-0,Mindist + Opp,23,0,1
52,48,mcts-0,Mindist + Opp,14,0,1
17,16,mcts-0,Mindist + Opp,6,0,1
60,2,mcts-0,Mindist + Opp,60,0,1
56,60,mcts-0,Mindist + Opp,6,0,1
20,46,mcts-0,Mindist + Opp,3,0,1
46,23,mcts-0,Mindist + Opp,44,0,1
30,60,mcts-0,Mindist + Opp,0,52,0
23,45,mcts-0,Mindist + Opp,0,50,0
48,27,mcts-0,Mindist + Opp,48,0,1
55,21,mcts-0,Mindist + Opp,2,0,1
20,53,mcts-0,Mindist + Opp,0,25,0
21,49,mcts-0,Mindist + Opp,26,0,1
58,48,mcts-0,Mindist + Opp,51,0,1
37,12,mcts-0,Mindist + Opp,15,0,1
60,50,mcts-0,Mindist + Opp,60,0,1
18,47,mcts-0,Mindist + Opp,14,0,1
53,10,mcts-0,Mindist + Opp,17,0,1
51,27,mcts-0,Mindist + Opp,27,0,1
37,34,mcts-0,Mindist + Opp,13,0,1
23,46,mcts-0,Mindist + Opp,0,32,0
60,53,mcts-0,Mindist + Opp,47,0,1
50,22,mcts-0,Mindist + Opp,47,0,1
47,57,mcts-0,Mindist + Opp,0,28,0
29,60,mcts-0,Mindist + Opp,0,21,0
28,50,mcts-0,Mindist + Opp,12,0,1
7,44,mcts-0,Mindist + Opp,0,16,0
14,54,mcts-0,Mindist + Opp,10,0,1
39,23,mcts-0,Mindist + Opp,49,0,1
43,37,mcts-0,Mindist + Opp,49,0,1
60,60,mcts-0,Mindist + Opp,59,0,1
9,42,mcts-0,Mindist + Opp,0,28,0
48,23,mcts-0,Mindist + Opp,37,0,1
43,27,mcts-0,Mindist + Opp,25,0,1
56,57,mcts-0,Mindist + Opp,0,23,0
47,60,mcts-0,Mindist + Opp,23,0,1
24,27,mcts-0,Mindist + Opp,3,0,1
29,30,mcts-0,Mindist + Opp,13,0,1
27,31,mcts-0,Mindist + Opp,33,0,1
42,31,mcts-0,Mindist + Opp,15,0,1
60,19,mcts-0,Mindist + Opp,53,0,1
60,60,mcts-0,Mindist + Opp,16,0,1
43,37,mcts-0,Mindist + Opp,0,14,0
39,22,mcts-0,Mindist + Opp,39,0,1
18,60,mcts-0,Mindist + Opp,0,26,0
45,49,mcts-0,Mindist + Opp,37,0,1
45,22,mcts-0,Mindist + Opp,2,0,1
49,18,mcts-0,Mindist + Opp,16,0,1
31,60,mcts-0,Mindist + Opp,51,0,1
45,27,mcts-0,Mindist + Opp,50,0,1
56,41,mcts-0,Mindist + Opp,2,0,1
43,46,mcts-0,Mindist + Opp,21,0,1
37,27,mcts-0,Mindist + Opp,35,0,1
57,36,mcts-0,Mindist + Opp,40,0,1
41,19,mcts-0,Mindist + Opp,37,0,1
47,37,mcts-0,Mindist + Opp,34,0,1
36,28,mcts-0,Mindist + Opp,25,0,1
39,47,mcts-0,Mindist + Opp,12,0,1
60,8,mcts-0,Mindist + Opp,60,0,1
31,27,mcts-0,Mindist + Opp,9,0,1
52,41,mcts-0,Mindist + Opp,0,53,0
38,19,mcts-0,Mindist + Opp,0,14,0
39,35,mcts-0,Mindist + Opp,3,0,1
31,15,mcts-0,Mindist + Opp,2,0,1
33,31,mcts-0,Mindist + Opp,20,0,1
45,32,mcts-0,Mindist + Opp,12,0,1
60,57,mcts-0,Mindist + Opp,27,0,1
22,53,mcts-0,Mindist + Opp,3,0,1
60,60,mcts-0,Mindist + Opp,16,0,1
51,60,mcts-0,Mindist + Opp,25,0,1
55,60,mcts-0,Mindist + Opp,24,0,1
40,60,mcts-0,Mindist + Opp,2,0,1
16,60,mcts-0,Mindist + Opp,0,40,0
60,60,mcts-0,Mindist + Opp,45,0,1
52,39,mcts-0,Mindist + Opp,52,0,1
21,33,mcts-0,Mindist + Opp,4,0,1
31,52,mcts-0,Mindist + Opp,0,10,0
60,22,mcts-0,Mindist + Opp,27,0,1
42,33,mcts-0,Mindist + Opp,2,0,1
48,47,mcts-0,Mindist + Opp,0,26,0
56,21,mcts-0,Mindist + Opp,32,0,1
37,24,mcts-0,Mindist + Opp,4,0,1
14,60,mcts-0,Mindist + Opp,0,45,0
38,60,mcts-0,Mindist + Opp,54,0,1
45,24,mcts-0,Mindist + Opp,40,0,1
60,46,mcts-0,Mindist + Opp,26,0,1
23,21,mcts-0,Mindist + Opp,23,0,1
30,15,mcts-0,Mindist + Opp,23,0,1
57,44,mcts-0,Mindist + Opp,0,30,0
60,25,mcts-0,Mindist + Opp,60,0,1
31,33,mcts-0,Mindist + Opp,6,0,1
56,43,mcts-0,Mindist + Opp,4,0,1
22,60,mcts-0,Mindist + Opp,0,18,0
43,54,mcts-0,Mindist + Opp,0,19,0
60,8,mcts-0,Mindist + Opp,42,0,1
18,60,mcts-0,Mindist + Opp,0,38,0
60,60,mcts-0,Mindist + Opp,34,0,1
17,46,mcts-0,Mindist + Opp,0,36,0
30,23,mcts-0,Mindist + Opp,3,0,1
43,48,mcts-0,Mindist + Opp,18,0,1
20,28,mcts-0,Mindist + Opp,19,0,1
60,10,mcts-0,Mindist + Opp,60,0,1
51,24,mcts-0,Mindist + Opp,31,0,1
60,60,mcts-0,Mindist + Opp,17,0,1
45,39,mcts-0,Mindist + Opp,39,0,1
60,45,mcts-0,Mindist + Opp,16,0,1
59,33,mcts-0,Mindist + Opp,28,0,1
57,58,mcts-0,Mindist + Opp,18,0,1
37,60,mcts-0,Mindist + Opp,2,0,1
36,60,mcts-0,Mindist + Opp,30,0,1
44,23,mcts-0,Mindist + Opp,29,0,1
53,28,mcts-0,Mindist + Opp,0,18,0
47,60,mcts-0,Mindist + Opp,49,0,1
60,57,mcts-0,Mindist + Opp,0,31,0
24,43,mcts-0,Mindist + Opp,8,0,1
60,27,mcts-0,Mindist + Opp,60,0,1
35,49,mcts-0,Mindist + Opp,19,0,1
40,60,mcts-0,Mindist + Opp,0,21,0
28,38,mcts-0,Mindist + Opp,0,15,0
48,21,mcts-0,Mindist + Opp,2,0,1
34,13,mcts-0,Mindist + Opp,11,0,1
12,60,mcts-0,Mindist + Opp,0,60,0
20,22,mcts-0,Mindist + Opp,0,17,0
42,47,mcts-0,Mindist + Opp,20,0,1
60,25,mcts-0,Mindist + Opp,25,0,1
60,46,mcts-0,Mindist + Opp,29,0,1
16,60,mcts-0,Mindist + Opp,14,0,1
47,17,mcts-0,Mindist + Opp,39,0,1
43,42,mcts-0,Mindist + Opp,60,0,1
20,60,mcts-0,Mindist + Opp,0,60,0
59,60,mcts-0,Mindist + Opp,23,0,1
32,31,mcts-0,Mindist + Opp,60,0,1
15,48,mcts-0,Mindist + Opp,0,48,0
24,43,mcts-0,Mindist + Opp,0,29,0
60,34,mcts-0,Mindist + Opp,60,0,1
25,60,mcts-0,Mindist + Opp,0,47,0
30,46,mcts-0,Mindist + Opp,19,0,1
23,60,mcts-0,Mindist + Opp,0,60,0
40,26,mcts-0,Mindist + Opp,7,0,1
60,6,mcts-0,Mindist + Opp,38,0,1
32,22,mcts-0,Mindist + Opp,21,0,1
27,58,mcts-0,Mindist + Opp,0,57,0
24,53,mcts-0,Mindist + Opp,18,0,1
25,59,mcts-0,Mindist + Opp,0,13,0
60,55,mcts-0,Mindist + Opp,37,0,1
46,27,mcts-0,Mindist + Opp,0,11,0
49,33,mcts-0,Mindist + Opp,13,0,1
25,33,mcts-0,Mindist + Opp,5,0,1
53,39,mcts-0,Mindist + Opp,15,0,1
23,59,mcts-0,Mindist + Opp,0,48,0
24,45,mcts-0,Mindist + Opp,0,22,0
60,60,mcts-0,Mindist + Opp,55,0,1
60,48,mcts-0,Mindist + Opp,14,0,1
51,24,mcts-0,Mindist + Opp,11,0,1
11,35,mcts-0,Mindist + Opp,6,0,1
31,60,mcts-0,Mindist + Opp,60,0,1
31,44,mcts-0,Mindist + Opp,0,34,0
60,52,mcts-0,Mindist + Opp,0,29,0
26,27,mcts-0,Mindist + Opp,11,0,1
48,60,mcts-0,Mindist + Opp,20,0,1
60,34,mcts-0,Mindist + Opp,18,0,1
55,21,mcts-0,Mindist + Opp,40,0,1
60,44,mcts-0,Mindist + Opp,40,0,1
60,29,mcts-0,Mindist + Opp,8,0,1
32,42,mcts-0,Mindist + Opp,27,0,1
48,60,mcts-0,Mindist + Opp,0,52,0
31,7,mcts-0,Mindist + Opp,41,0,1
31,18,mcts-0,Mindist + Opp,39,0,1
20,60,mcts-0,Mindist + Opp,0,50,0
55,44,mcts-0,Mindist + Opp,19,0,1
34,41,mcts-0,Mindist + Opp,48,0,1
12,60,mcts-0,Mindist + Opp,2,0,1
60,48,mcts-0,Mindist + Opp,43,0,1
58,27,mcts-0,Mindist + Opp,60,0,1
22,18,mcts-0,Mindist + Opp,3,0,1
42,48,mcts-0,Mindist + Opp,43,0,1
60,50,mcts-0,Mindist + Opp,60,0,1
48,48,mcts-0,Mindist + Opp,4,0,1
50,34,mcts-0,Mindist + Opp,18,0,1
41,43,mcts-0,Mindist + Opp,12,0,1
59,38,mcts-0,Mindist + Opp,16,0,1
25,28,mcts-0,Mindist + Opp,16,0,1
60,47,mcts-0,Mindist + Opp,60,0,1
38,49,mcts-0,Mindist + Opp,20,0,1
23,60,mcts-0,Mindist + Opp,17,0,1
46,60,mcts-0,Mindist + Opp,22,0,1
52,21,mcts-0,Mindist + Opp,60,0,1
31,42,mcts-0,Mindist + Opp,0,20,0
39,16,mcts-0,Mindist + Opp,13,0,1
32,49,mcts-0,Mindist + Opp,0,53,0
47,20,mcts-0,Mindist + Opp,3,0,1
28,60,mcts-0,Mindist + Opp,0,60,0
28,54,mcts-0,Mindist + Opp,0,31,0
35,48,mcts-0,Mindist + Opp,49,0,1
60,22,mcts-0,Mindist + Opp,45,0,1
3,60,mcts-0,Mindist + Opp,0,60,0
60,17,mcts-0,Mindist + Opp,60,0,1
15,60,mcts-0,Mindist + Opp,35,0,1
37,59,mcts-0,Mindist + Opp,37,0,1
26,26,mcts-0,Mindist + Opp,12,0,1
54,50,mcts-0,Mindist + Opp,15,0,1
42,60,mcts-0,Mindist + Opp,0,60,0
60,12,mcts-0,Mindist + Opp,57,0,1
60,41,mcts-25,Mindist + Opp,9,0,1
15,22,mcts-25,Mindist + Opp,57,0,1
60,26,mcts-25,Mindist + Opp,56,0,1
52,18,mcts-25,Mindist + Opp,30,0,1
60,34,mcts-25,Mindist + Opp,14,0,1
16,53,mcts-25,Mindist + Opp,12,0,1
12,45,mcts-25,Mindist + Opp,3,0,1
22,35,mcts-25,Mindist + Opp,10,0,1
47,53,mcts-25,Mindist + Opp,2,0,1
60,2,mcts-25,Mindist + Opp,21,0,1
45,47,mcts-25,Mindist + Opp,47,0,1
59,3,mcts-25,Mindist + Opp,60,0,1
42,19,mcts-25,Mindist + Opp,35,0,1
45,38,mcts-25,Mindist + Opp,16,0,1
31,16,mcts-25,Mindist + Opp,16,0,1
44,46,mcts-25,Mindist + Opp,3,0,1
18,47,mcts-25,Mindist + Opp,0,13,0
54,60,mcts-25,Mindist + Opp,42,0,1
49,47,mcts-25,Mindist + Opp,25,0,1
39,36,mcts-25,Mindist + Opp,11,0,1
25,60,mcts-25,Mindist + Opp,20,0,1
57,26,mcts-25,Mindist + Opp,48,0,1
27,60,mcts-25,Mindist + Opp,0,60,0
34,39,mcts-25,Mindist + Opp,24,0,1
38,58,mcts-25,Mindist + Opp,25,0,1
60,21,mcts-25,Mindist + Opp,60,0,1
58,42,mcts-25,Mindist + Opp,60,0,1
60,60,mcts-25,Mindist + Opp,0,19,0
45,26,mcts-25,Mindist + Opp,32,0,1
39,47,mcts-25,Mindist + Opp,0,8,0
45,28,mcts-25,Mindist + Opp,5,0,1
60,55,mcts-25,Mindist + Opp,50,0,1
25,46,mcts-25,Mindist + Opp,20,0,1
27,60,mcts-25,Mindist + Opp,0,60,0
54,19,mcts-25,Mindist + Opp,45,0,1
45,37,mcts-25,Mindist + Opp,59,0,1
43,8,mcts-25,Mindist + Opp,5,0,1
60,49,mcts-25,Mindist + Opp,26,0,1
29,35,mcts-25,Mindist + Opp,0,27,0
19,60,mcts-25,Mindist + Opp,0,60,0
25,15,mcts-25,Mindist + Opp,17,0,1
44,21,mcts-25,Mindist + Opp,2,0,1
28,40,mcts-25,Mindist + Opp,0,10,0
46,54,mcts-25,Mindist + Opp,47,0,1
28,46,mcts-25,Mindist + Opp,12,0,1
48,26,mcts-25,Mindist + Opp,26,0,1
29,44,mcts-25,Mindist + Opp,60,0,1
60,33,mcts-25,Mindist + Opp,2,0,1
16,51,mcts-25,Mindist + Opp,0,40,0
46,60,mcts-25,Mindist + Opp,0,43,0
47,21,mcts-25,Mindist + Opp,2,0,1
20,60,mcts-25,Mindist + Opp,0,32,0
26,24,mcts-25,Mindist + Opp,15,0,1
47,52,mcts-25,Mindist + Opp,48,0,1
24,24,mcts-25,Mindist + Opp,0,14,0
53,47,mcts-25,Mindist + Opp,4,0,1
30,32,mcts-25,Mindist + Opp,0,20,0
55,26,mcts-25,Mindist + Opp,0,9,0
31,25,mcts-25,Mindist + Opp,2,0,1
58,40,mcts-25,Mindist + Opp,38,0,1
47,60,mcts-25,Mindist + Opp,34,0,1
60,32,mcts-25,Mindist + Opp,60,0,1
36,28,mcts-25,Mindist + Opp,3,0,1
47,27,mcts-25,Mindist + Opp,4,0,1
60,60,mcts-25,Mindist + Opp,7,0,1
18,18,mcts-25,Mindist + Opp,25,0,1
60,22,mcts-25,Mindist + Opp,45,0,1
60,15,mcts-25,Mindist + Opp,43,0,1
29,19,mcts-25,Mindist + Opp,4,0,1
17,48,mcts-25,Mindist + Opp,0,45,0
13,59,mcts-25,Mindist + Opp,0,38,0
39,60,mcts-25,Mindist + Opp,16,0,1
60,39,mcts-25,Mindist + Opp,0,25,0
32,23,mcts-25,Mindist + Opp,30,0,1
37,47,mcts-25,Mindist + Opp,8,0,1
47,60,mcts-25,Mindist + Opp,27,0,1
19,44,mcts-25,Mindist + Opp,0,18,0
48,30,mcts-25,Mindist + Opp,7,0,1
54,12,mcts-25,Mindist + Opp,21,0,1
58,43,mcts-25,Mindist + Opp,2,0,1
18,60,mcts-25,Mindist + Opp,18,0,1
23,37,mcts-25,Mindist + Opp,30,0,1
31,18,mcts-25,Mindist + Opp,36,0,1
60,22,mcts-25,Mindist + Opp,18,0,1
60,13,mcts-25,Mindist + Opp,37,0,1
49,21,mcts-25,Mindist + Opp,20,0,1
9,60,mcts-25,Mindist + Opp,0,49,0
22,40,mcts-25,Mindist + Opp,2,0,1
60,24,mcts-25,Mindist + Opp,42,0,1
25,25,mcts-25,Mindist + Opp,0,19,0
24,29,mcts-25,Mindist + Opp,17,0,1
53,60,mcts-25,Mindist + Opp,0,60,0
52,55,mcts-25,Mindist + Opp,0,29,0
60,45,mcts-25,Mindist + Opp,41,0,1
60,50,mcts-25,Mindist + Opp,53,0,1
9,53,mcts-25,Mindist + Opp,0,53,0
33,49,mcts-25,Mindist + Opp,0,36,0
49,39,mcts-25,Mindist + Opp,46,0,1
49,24,mcts-25,Mindist + Opp,18,0,1
60,25,mcts-25,Mindist + Opp,47,0,1
30,37,mcts-25,Mindist + Opp,0,2,0
60,20,mcts-25,Mindist + Opp,29,0,1
35,60,mcts-25,Mindist + Opp,6,0,1
42,40,mcts-25,Mindist + Opp,3,0,1
28,45,mcts-25,Mindist + Opp,0,25,0
15,49,mcts-25,Mindist + Opp,0,46,0
18,51,mcts-25,Mindist + Opp,0,35,0
