init.score1,init.score2,Strategy 1,Strategy 2,P1 Score,P2 Score,Winner_ID
25,15,mcts-50,mcts-0,2,0,1
60,60,mcts-50,mcts-0,0,4,0
21,60,mcts-50,mcts-0,0,40,0
60,60,mcts-50,mcts-0,2,0,1
20,32,mcts-50,mcts-0,0,22,0
42,60,mcts-50,mcts-0,0,60,0
57,34,mcts-50,mcts-0,0,60,0
18,51,mcts-50,mcts-0,0,42,0
36,60,mcts-50,mcts-0,0,10,0
19,24,mcts-50,mcts-0,0,49,0
60,48,mcts-50,mcts-0,2,0,1
48,16,mcts-50,mcts-0,58,0,1
37,60,mcts-50,mcts-0,13,30,0
24,44,mcts-50,mcts-0,0,20,0
43,46,mcts-50,mcts-0,46,0,1
10,60,mcts-50,mcts-0,0,60,0
20,60,mcts-50,mcts-0,0,12,0
54,34,mcts-50,mcts-0,0,14,0
58,60,mcts-50,mcts-0,60,0,1
54,37,mcts-50,mcts-0,27,0,1
60,24,mcts-50,mcts-0,33,2,1
36,27,mcts-50,mcts-0,2,0,1
60,35,mcts-50,mcts-0,31,0,1
60,43,mcts-50,mcts-0,0,2,0
19,23,mcts-50,mcts-0,55,0,1
33,44,mcts-50,mcts-0,0,36,0
60,54,mcts-50,mcts-0,60,0,1
20,34,mcts-50,mcts-0,0,60,0
48,60,mcts-50,mcts-0,0,60,0
42,60,mcts-50,mcts-0,0,39,0
42,60,mcts-50,mcts-0,0,60,0
36,49,mcts-50,mcts-0,0,49,0
16,59,mcts-50,mcts-0,34,0,1
39,41,mcts-50,mcts-0,6,0,1
55,60,mcts-50,mcts-0,2,0,1
51,42,mcts-50,mcts-0,60,16,1
39,27,mcts-50,mcts-0,0,13,0
23,37,mcts-50,mcts-0,0,3,0
25,40,mcts-50,mcts-0,0,9,0
60,26,mcts-50,mcts-0,60,0,1
55,40,mcts-50,mcts-0,16,0,1
45,51,mcts-50,mcts-0,17,0,1
60,25,mcts-50,mcts-0,60,0,1
29,42,mcts-50,mcts-0,0,24,0
21,14,mcts-50,mcts-0,4,0,1
31,44,mcts-50,mcts-0,0,38,0
39,24,mcts-50,mcts-0,45,0,1
28,34,mcts-50,mcts-0,0,8,0
30,60,mcts-50,mcts-0,0,2,0
28,60,mcts-50,mcts-0,0,28,0
60,56,mcts-50,mcts-0,45,60,0
48,24,mcts-50,mcts-0,0,38,0
60,43,mcts-50,mcts-0,60,0,1
60,38,mcts-50,mcts-0,0,18,0
36,42,mcts-50,mcts-0,10,0,1
29,52,mcts-50,mcts-0,29,0,1
37,60,mcts-50,mcts-0,33,0,1
26,7,mcts-50,mcts-0,25,0,1
47,60,mcts-50,mcts-0,0,2,0
29,19,mcts-50,mcts-0,20,0,1
31,20,mcts-50,mcts-0,0,55,0
52,43,mcts-50,mcts-0,0,9,0
29,55,mcts-50,mcts-0,0,15,0
22,55,mcts-50,mcts-0,0,28,0
52,17,mcts-50,mcts-0,60,0,1
14,43,mcts-50,mcts-0,25,0,1
23,21,mcts-50,mcts-0,40,0,1
60,60,mcts-50,mcts-0,0,44,0
60,39,mcts-50,mcts-0,46,0,1
53,60,mcts-50,mcts-0,0,35,0
25,57,mcts-50,mcts-0,0,16,0
56,48,mcts-50,mcts-0,2,0,1
21,19,mcts-50,mcts-0,0,42,0
55,9,mcts-50,mcts-0,35,0,1
50,60,mcts-50,mcts-0,12,0,1
26,60,mcts-50,mcts-0,0,13,0
15,55,mcts-50,mcts-0,0,60,0
29,48,mcts-50,mcts-0,0,20,0
55,33,mcts-50,mcts-0,2,0,1
29,51,mcts-50,mcts-0,0,33,0
7,60,mcts-50,mcts-0,0,60,0
48,28,mcts-50,mcts-0,46,0,1
38,38,mcts-50,mcts-0,0,44,0
57,53,mcts-50,mcts-0,10,0,1
15,55,mcts-50,mcts-0,37,0,1
32,22,mcts-50,mcts-0,3,0,1
24,23,mcts-50,mcts-0,0,10,0
48,46,mcts-50,mcts-0,0,60,0
20,28,mcts-50,mcts-0,0,13,0
60,45,mcts-50,mcts-0,41,0,1
20,47,mcts-50,mcts-0,0,13,0
45,37,mcts-50,mcts-0,29,0,1
54,49,mcts-50,mcts-0,20,0,1
60,25,mcts-50,mcts-0,23,0,1
16,60,mcts-50,mcts-0,0,29,0
49,60,mcts-50,mcts-0,0,60,0
24,47,mcts-50,mcts-0,0,21,0
60,60,mcts-50,mcts-0,20,0,1
60,37,mcts-50,mcts-0,60,0,1
30,60,mcts-50,mcts-0,0,60,0
60,46,mcts-50,mcts-0,0,17,0
58,37,mcts-50,mcts-0,10,0,1
33,60,mcts-50,mcts-0,0,60,0
43,60,mcts-50,mcts-0,0,50,0
10,22,mcts-50,mcts-0,2,0,1
50,20,mcts-50,mcts-0,14,0,1
35,29,mcts-50,mcts-0,3,0,1
60,38,mcts-50,mcts-0,60,0,1
52,54,mcts-50,mcts-0,60,10,1
22,43,mcts-50,mcts-0,0,34,0
22,45,mcts-50,mcts-0,0,43,0
36,45,mcts-50,mcts-0,0,9,0
60,54,mcts-50,mcts-0,46,0,1
25,60,mcts-50,mcts-0,0,29,0
53,53,mcts-50,mcts-0,60,0,1
60,47,mcts-50,mcts-0,60,0,1
52,42,mcts-50,mcts-0,16,0,1
22,60,mcts-50,mcts-0,0,60,0
60,38,mcts-50,mcts-0,0,25,0
23,60,mcts-50,mcts-0,0,60,0
35,36,mcts-50,mcts-0,0,47,0
24,19,mcts-50,mcts-0,0,2,0
47,19,mcts-50,mcts-0,18,0,1
46,22,mcts-50,mcts-0,0,2,0
26,60,mcts-50,mcts-0,0,36,0
29,59,mcts-50,mcts-0,0,25,0
60,25,mcts-50,mcts-0,0,2,0
19,47,mcts-50,mcts-0,0,4,0
35,46,mcts-50,mcts-0,0,47,0
44,50,mcts-50,mcts-0,0,60,0
44,25,mcts-50,mcts-0,2,0,1
37,44,mcts-50,mcts-0,0,60,0
30,58,mcts-50,mcts-0,0,60,0
40,8,mcts-50,mcts-0,60,0,1
20,58,mcts-50,mcts-0,0,38,0
18,17,mcts-50,mcts-0,0,44,0
15,27,mcts-50,mcts-0,0,34,0
60,3,mcts-50,mcts-0,2,0,1
60,29,mcts-50,mcts-0,2,0,1
19,60,mcts-50,mcts-0,0,60,0
56,53,mcts-50,mcts-0,0,60,0
20,37,mcts-50,mcts-0,22,0,1
23,60,mcts-50,mcts-0,0,60,0
26,42,mcts-50,mcts-0,39,0,1
26,60,mcts-50,mcts-0,0,60,0
20,55,mcts-50,mcts-0,2,2,0
23,42,mcts-50,mcts-0,20,0,1
42,50,mcts-50,mcts-0,0,17,0
22,53,mcts-50,mcts-0,0,5,0
60,25,mcts-50,mcts-0,52,0,1
32,24,mcts-50,mcts-0,0,3,0
11,60,mcts-50,mcts-0,0,3,0
23,55,mcts-50,mcts-0,0,23,0
35,60,mcts-50,mcts-0,0,13,0
60,13,mcts-50,mcts-0,60,0,1
46,60,mcts-50,mcts-0,60,60,0
43,40,mcts-50,mcts-0,4,0,1
60,18,mcts-50,mcts-0,60,16,1
55,60,mcts-50,mcts-0,0,60,0
22,44,mcts-50,mcts-0,4,0,1
37,48,mcts-50,mcts-0,2,0,1
31,39,mcts-50,mcts-0,0,32,0
50,19,mcts-50,mcts-0,2,27,0
24,31,mcts-50,mcts-0,8,0,1
20,15,mcts-50,mcts-0,0,11,0
60,22,mcts-50,mcts-0,60,0,1
24,48,mcts-50,mcts-0,0,2,0
47,45,mcts-50,mcts-0,0,22,0
23,36,mcts-50,mcts-0,0,26,0
34,23,mcts-50,mcts-0,49,0,1
37,19,mcts-50,mcts-0,0,33,0
9,52,mcts-50,mcts-0,4,0,1
17,49,mcts-50,mcts-0,14,0,1
25,45,mcts-50,mcts-0,0,60,0
31,27,mcts-50,mcts-0,32,0,1
60,44,mcts-50,mcts-0,42,0,1
41,47,mcts-50,mcts-0,26,60,0
48,46,mcts-50,mcts-0,60,0,1
46,19,mcts-50,mcts-0,2,0,1
60,33,mcts-50,mcts-0,40,0,1
22,50,mcts-50,mcts-0,0,56,0
50,16,mcts-50,mcts-0,60,0,1
60,21,mcts-50,mcts-0,23,0,1
21,60,mcts-50,mcts-0,0,26,0
60,16,mcts-50,mcts-0,0,2,0
21,27,mcts-50,mcts-0,0,7,0
32,22,mcts-50,mcts-0,60,0,1
25,60,mcts-50,mcts-0,0,60,0
60,58,mcts-50,mcts-0,3,0,1
46,60,mcts-50,mcts-0,23,3,1
51,60,mcts-50,mcts-0,0,60,0
31,60,mcts-50,mcts-0,0,60,0
60,41,mcts-50,mcts-0,0,60,0
26,30,mcts-50,mcts-0,0,60,0
28,42,mcts-50,mcts-0,0,8,0
60,45,mcts-50,mcts-0,6,0,1
60,50,mcts-50,mcts-0,0,27,0
41,26,mcts-50,mcts-0,0,11,0
60,17,mcts-50,mcts-0,0,24,0
34,33,mcts-50,mcts-0,0,11,0
27,46,mcts-50,mcts-0,13,0,1
19,48,mcts-50,mcts-0,0,60,0
58,49,mcts-50,mcts-25,60,0,1
18,50,mcts-50,mcts-25,0,2,0
31,60,mcts-50,mcts-25,0,46,0
47,58,mcts-50,mcts-25,60,60,0
48,42,mcts-50,mcts-25,3,0,1
49,26,mcts-50,mcts-25,0,21,0
60,17,mcts-50,mcts-25,60,0,1
31,20,mcts-50,mcts-25,3,0,1
60,57,mcts-50,mcts-25,60,0,1
46,13,mcts-50,mcts-25,26,0,1
60,3,mcts-50,mcts-25,4,0,1
36,21,mcts-50,mcts-25,0,12,0
43,60,mcts-50,mcts-25,2,0,1
60,25,mcts-50,mcts-25,0,3,0
45,53,mcts-50,mcts-25,23,0,1
15,60,mcts-50,mcts-25,0,60,0
39,46,mcts-50,mcts-25,0,13,0
39,25,mcts-50,mcts-25,47,0,1
50,16,mcts-50,mcts-25,0,31,0
24,26,mcts-50,mcts-25,0,28,0
49,24,mcts-50,mcts-25,10,0,1
38,44,mcts-50,mcts-25,21,31,0
20,27,mcts-50,mcts-25,0,24,0
47,45,mcts-50,mcts-25,0,25,0
43,32,mcts-50,mcts-25,32,0,1
24,58,mcts-50,mcts-25,0,60,0
33,48,mcts-50,mcts-25,4,0,1
29,30,mcts-50,mcts-25,0,8,0
45,51,mcts-50,mcts-25,30,0,1
22,48,mcts-50,mcts-25,0,39,0
28,37,mcts-50,mcts-25,0,60,0
19,60,mcts-50,mcts-25,0,60,0
10,55,mcts-50,mcts-25,0,11,0
13,42,mcts-50,mcts-25,0,60,0
45,41,mcts-50,mcts-25,2,19,0
32,60,mcts-50,mcts-25,0,35,0
60,35,mcts-50,mcts-25,0,2,0
45,60,mcts-50,mcts-25,0,60,0
38,37,mcts-50,mcts-25,16,32,0
27,18,mcts-50,mcts-25,45,0,1
10,57,mcts-50,mcts-25,0,3,0
47,33,mcts-50,mcts-25,51,0,1
52,60,mcts-50,mcts-25,17,0,1
46,20,mcts-50,mcts-25,0,2,0
38,29,mcts-50,mcts-25,2,0,1
53,26,mcts-50,mcts-25,2,0,1
36,44,mcts-50,mcts-25,26,0,1
13,25,mcts-50,mcts-25,0,17,0
41,37,mcts-50,mcts-25,0,48,0
60,39,mcts-50,mcts-25,22,0,1
18,28,mcts-50,mcts-25,0,2,0
52,27,mcts-50,mcts-25,25,0,1
60,58,mcts-50,mcts-25,17,0,1
36,41,mcts-50,mcts-25,0,20,0
60,29,mcts-50,mcts-25,0,2,0
32,60,mcts-50,mcts-25,0,37,0
22,40,mcts-50,mcts-25,0,2,0
60,55,mcts-50,mcts-25,0,60,0
60,4,mcts-50,mcts-25,14,0,1
27,45,mcts-50,mcts-25,0,54,0
53,32,mcts-50,mcts-25,8,0,1
46,35,mcts-50,mcts-25,0,46,0
39,46,mcts-50,mcts-25,0,7,0
50,60,mcts-50,mcts-25,0,60,0
26,60,mcts-50,mcts-25,0,3,0
40,60,mcts-50,mcts-25,0,2,0
28,59,mcts-50,mcts-25,0,60,0
47,38,mcts-50,mcts-25,51,0,1
60,42,mcts-50,mcts-25,30,0,1
19,33,mcts-50,mcts-25,0,2,0
60,47,mcts-50,mcts-25,60,0,1
35,44,mcts-50,mcts-25,0,42,0
29,40,mcts-50,mcts-25,3,0,1
60,43,mcts-50,mcts-25,2,0,1
27,37,mcts-50,mcts-25,0,52,0
60,21,mcts-50,mcts-25,38,0,1
51,44,mcts-50,mcts-25,0,3,0
28,48,mcts-50,mcts-25,0,13,0
28,25,mcts-50,mcts-25,26,0,1
18,14,mcts-50,mcts-25,0,14,0
34,32,mcts-50,mcts-25,0,3,0
52,40,mcts-50,mcts-25,0,6,0
38,22,mcts-50,mcts-25,0,30,0
32,51,mcts-50,mcts-25,0,60,0
2,60,mcts-50,mcts-25,0,60,0
26,19,mcts-50,mcts-25,33,0,1
60,46,mcts-50,mcts-25,0,2,0
7,60,mcts-50,mcts-25,15,11,1
33,21,mcts-50,mcts-25,0,3,0
29,36,mcts-50,mcts-25,37,0,1
46,2,mcts-50,mcts-25,60,0,1
37,46,mcts-50,mcts-25,0,2,0
51,31,mcts-50,mcts-25,10,0,1
58,42,mcts-50,mcts-25,0,60,0
35,45,mcts-50,mcts-25,0,2,0
60,34,mcts-50,mcts-25,43,0,1
44,23,mcts-50,mcts-25,13,0,1
60,44,mcts-50,mcts-25,38,0,1
11,60,mcts-50,mcts-25,0,60,0
28,49,mcts-50,mcts-25,0,31,0
45,25,mcts-50,mcts-25,0,2,0
60,60,mcts-50,mcts-25,0,48,0
5,33,mcts-50,mcts-25,0,56,0
43,48,mcts-50,mcts-25,10,0,1
60,60,mcts-50,mcts-25,0,35,0
36,60,mcts-50,mcts-25,0,23,0
8,43,mcts-50,mcts-25,0,36,0
24,30,mcts-50,mcts-25,0,29,0
52,26,mcts-50,mcts-25,29,0,1
46,50,mcts-50,mcts-25,0,39,0
60,60,mcts-50,mcts-25,0,30,0
49,5,mcts-50,mcts-25,5,0,1
22,42,mcts-50,mcts-25,0,42,0
60,22,mcts-50,mcts-25,60,0,1
44,39,mcts-50,mcts-25,0,18,0
22,60,mcts-50,mcts-25,0,46,0
57,60,mcts-50,mcts-25,23,0,1
60,17,mcts-50,mcts-25,60,0,1
29,2,mcts-50,mcts-25,0,2,0
57,36,mcts-50,mcts-25,0,60,0
26,60,mcts-50,mcts-25,0,31,0
42,60,mcts-50,mcts-25,0,36,0
35,60,mcts-50,mcts-25,0,60,0
19,60,mcts-50,mcts-25,0,16,0
9,54,mcts-50,mcts-25,0,60,0
46,25,mcts-50,mcts-25,0,60,0
46,60,mcts-50,mcts-25,0,27,0
47,41,mcts-50,mcts-25,34,0,1
28,50,mcts-50,mcts-25,0,35,0
46,48,mcts-50,mcts-25,0,7,0
30,48,mcts-50,mcts-25,0,11,0
27,60,mcts-50,mcts-25,0,60,0
35,47,mcts-50,mcts-25,0,4,0
60,56,mcts-50,mcts-25,0,13,0
29,27,mcts-50,mcts-25,9,0,1
21,32,mcts-50,mcts-25,2,0,1
32,18,mcts-50,mcts-25,3,0,1
29,60,mcts-50,mcts-25,0,27,0
38,17,mcts-50,mcts-25,60,0,1
48,39,mcts-50,mcts-25,0,13,0
56,20,mcts-50,mcts-25,0,47,0
41,60,mcts-50,mcts-25,0,30,0
30,60,mcts-50,mcts-25,0,14,0
27,40,mcts-50,mcts-25,0,36,0
27,32,mcts-50,mcts-25,40,0,1
12,53,mcts-50,mcts-25,41,0,1
40,49,mcts-50,mcts-25,4,0,1
31,28,mcts-50,mcts-25,4,0,1
17,60,mcts-50,mcts-25,0,33,0
26,60,mcts-50,mcts-25,0,17,0
21,60,mcts-50,mcts-25,18,3,1
29,22,mcts-50,mcts-25,38,0,1
46,45,mcts-50,mcts-25,0,3,0
60,22,mcts-50,mcts-25,26,0,1
40,52,mcts-50,mcts-25,0,60,0
51,4,mcts-50,mcts-25,60,0,1
43,50,mcts-50,mcts-25,0,3,0
50,60,mcts-50,mcts-25,0,60,0
20,60,mcts-50,mcts-25,0,60,0
43,34,mcts-50,mcts-25,8,0,1
60,21,mcts-50,mcts-25,18,0,1
26,60,mcts-50,mcts-25,0,38,0
55,21,mcts-50,mcts-25,60,0,1
18,60,mcts-50,mcts-25,0,60,0
60,54,mcts-50,mcts-25,60,60,1
60,32,mcts-50,mcts-25,0,38,0
47,43,mcts-50,mcts-25,37,0,1
24,60,mcts-50,mcts-25,0,60,0
41,12,mcts-50,mcts-25,3,0,1
24,26,mcts-50,mcts-25,3,0,1
21,25,mcts-50,mcts-25,45,0,1
30,50,mcts-50,mcts-25,35,0,1
53,31,mcts-50,mcts-25,60,0,1
34,45,mcts-50,mcts-25,0,60,0
46,19,mcts-50,mcts-25,60,0,1
46,26,mcts-50,mcts-25,15,0,1
24,28,mcts-50,mcts-25,24,0,1
42,53,mcts-50,mcts-25,0,60,0
29,57,mcts-50,mcts-25,0,47,0
60,32,mcts-50,mcts-25,33,0,1
43,40,mcts-50,mcts-25,3,0,1
51,30,mcts-50,mcts-25,25,32,0
47,26,mcts-50,mcts-25,0,28,0
60,60,mcts-50,mcts-25,60,0,1
48,46,mcts-50,mcts-25,0,60,0
60,45,mcts-50,mcts-25,60,0,1
58,51,mcts-50,mcts-25,0,54,0
31,55,mcts-50,mcts-25,0,5,0
17,60,mcts-50,mcts-25,0,12,0
60,60,mcts-50,mcts-25,11,0,1
60,43,mcts-50,mcts-25,60,0,1
60,60,mcts-50,mcts-25,0,42,0
52,25,mcts-50,mcts-25,60,0,1
24,42,mcts-50,mcts-25,0,60,0
55,18,mcts-50,mcts-25,0,26,0
10,48,mcts-50,mcts-25,0,53,0
39,32,mcts-50,mcts-25,0,35,0
27,60,mcts-50,mcts-25,0,2,0
52,28,mcts-50,mcts-25,35,0,1
28,17,mcts-50,mcts-25,60,0,1
60,46,mcts-50,mcts-25,0,6,0
31,27,mcts-50,mcts-25,3,0,1
14,49,mcts-50,mcts-25,3,0,1
56,21,mcts-50,mcts-25,48,0,1
51,42,mcts-50,mcts-25,9,0,1
60,38,mcts-50,mcts-25,0,33,0
51,49,mcts-50,mcts-25,3,0,1
58,41,mcts-50,mcts-25,0,41,0
42,60,mcts-50,mcts-25,0,60,0
47,60,mcts-50,mcts-25,0,47,0
28,41,mcts-50,mcts-25,0,18,0
42,32,mcts-50,mcts-25,3,0,1
10,31,mcts-50,mcts-25,2,0,1
35,60,mcts-50,mcts-25,0,60,0
60,48,mcts-50,mcts-25,0,60,0
25,25,mcts-50,mcts-25,0,3,0
60,52,mcts-50,mcts-25,3,12,0
51,47,mcts-50,mcts-25,0,38,0
36,35,mcts-50,mcts-25,28,0,1
42,27,mcts-50,mcts-25,18,0,1
43,60,mcts-50,mcts-25,0,60,0
20,60,mcts-50,mcts-25,3,0,1
9,43,mcts-50,mcts-25,0,43,0
57,31,mcts-50,mcts-25,0,5,0
50,52,mcts-50,mcts-25,0,60,0
41,55,mcts-50,mcts-25,0,20,0
60,60,mcts-50,mcts-25,0,60,0
58,23,mcts-50,mcts-25,20,0,1
27,33,mcts-50,mcts-25,19,0,1
27,35,mcts-50,mcts-25,0,41,0
50,22,mcts-50,mcts-25,0,2,0
52,46,mcts-50,mcts-25,60,0,1
24,18,mcts-50,mcts-25,50,0,1
47,60,mcts-50,mcts-25,47,0,1
41,44,mcts-50,mcts-25,2,0,1
51,36,mcts-50,mcts-25,0,2,0
60,35,mcts-50,mcts-25,44,0,1
60,30,mcts-50,mcts-25,60,0,1
60,25,mcts-50,mcts-25,9,0,1
40,60,mcts-50,mcts-25,0,48,0
18,55,mcts-50,mcts-25,0,4,0
27,25,mcts-50,mcts-25,0,6,0
39,48,mcts-50,mcts-25,0,60,0
60,60,mcts-50,mcts-25,0,44,0
38,46,mcts-50,mcts-25,0,43,0
41,60,mcts-50,mcts-25,0,35,0
60,41,mcts-50,mcts-25,2,0,1
48,60,mcts-50,mcts-25,24,0,1
18,29,mcts-50,mcts-25,0,22,0
46,48,mcts-50,mcts-25,57,0,1
60,16,mcts-50,mcts-25,60,0,1
39,43,mcts-50,mcts-25,0,33,0
33,46,mcts-50,mcts-25,0,10,0
60,34,mcts-50,mcts-25,8,0,1
8,50,mcts-50,mcts-25,0,2,0
23,38,mcts-50,mcts-25,0,3,0
58,41,mcts-50,mcts-25,33,0,1
34,17,mcts-50,mcts-25,0,41,0
27,38,mcts-50,mcts-25,0,56,0
18,47,mcts-50,mcts-25,0,23,0
53,50,mcts-50,mcts-25,0,60,0
26,60,mcts-50,mcts-25,0,33,0
60,27,mcts-50,mcts-25,52,0,1
15,60,mcts-50,mcts-25,0,25,0
37,30,mcts-50,mcts-25,3,0,1
57,60,mcts-50,mcts-25,4,0,1
60,51,mcts-50,mcts-25,0,60,0
60,60,mcts-50,mcts-25,25,0,1
30,60,mcts-50,mcts-25,11,0,1
35,44,mcts-50,mcts-25,0,9,0
51,48,mcts-50,mcts-25,19,0,1
60,47,mcts-50,mcts-25,6,0,1
46,43,mcts-50,mcts-25,0,57,0
47,39,mcts-50,mcts-25,26,0,1
42,39,mcts-50,mcts-25,0,45,0
21,60,mcts-50,mcts-25,0,60,0
49,54,mcts-50,mcts-25,0,60,0
42,58,mcts-50,mcts-25,0,60,0
25,15,mcts-50,mcts-25,0,2,0
27,53,mcts-50,mcts-25,0,20,0
22,24,mcts-50,mcts-25,22,0,1
25,33,mcts-50,mcts-25,2,0,1
30,46,mcts-50,mcts-25,0,60,0
21,49,mcts-50,mcts-25,0,60,0
42,33,mcts-50,mcts-25,0,40,0
47,13,mcts-50,mcts-25,59,0,1
44,42,mcts-50,mcts-25,60,0,1
60,60,mcts-50,mcts-25,0,60,0
35,45,mcts-50,mcts-25,45,0,1
56,45,mcts-50,mcts-25,29,0,1
58,46,mcts-50,mcts-25,60,0,1
20,42,mcts-50,mcts-25,0,60,0
60,28,mcts-50,mcts-25,60,0,1
50,0,mcts-50,mcts-25,0,0,0
52,60,mcts-50,mcts-25,60,0,1
38,33,mcts-50,mcts-25,0,51,0
22,14,mcts-50,mcts-25,28,0,1
29,39,mcts-50,mcts-25,2,23,0
60,52,mcts-50,mcts-25,0,11,0
60,60,mcts-50,mcts-25,0,51,0
30,60,mcts-50,mcts-25,0,29,0
44,60,mcts-50,mcts-25,0,11,0
25,22,mcts-50,mcts-25,0,30,0
60,60,mcts-50,mcts-25,0,11,0
17,41,mcts-50,mcts-25,0,60,0
38,22,mcts-50,mcts-25,36,0,1
57,23,mcts-50,mcts-25,7,0,1
57,56,mcts-50,mcts-25,0,33,0
40,43,mcts-50,mcts-25,24,0,1
56,50,mcts-50,mcts-25,20,0,1
36,50,mcts-50,mcts-25,24,20,1
21,37,mcts-50,mcts-25,46,0,1
20,57,mcts-50,mcts-25,0,21,0
25,48,mcts-50,mcts-25,2,0,1
60,51,mcts-50,mcts-25,32,0,1
54,25,mcts-50,mcts-25,54,0,1
60,60,mcts-50,mcts-25,20,14,1
54,43,mcts-50,mcts-25,16,0,1
23,44,mcts-50,mcts-25,0,60,0
52,16,mcts-50,mcts-25,60,0,1
60,52,mcts-50,mcts-25,23,0,1
53,60,mcts-50,mcts-25,60,0,1
50,22,mcts-50,mcts-25,60,0,1
60,23,mcts-50,mcts-25,60,0,1
47,31,mcts-50,mcts-25,14,0,1
60,23,mcts-50,mcts-25,0,2,0
60,26,mcts-50,mcts-25,13,0,1
35,45,mcts-50,mcts-25,0,60,0
29,25,mcts-50,mcts-25,37,0,1
23,30,mcts-50,mcts-25,20,0,1
16,35,mcts-50,mcts-25,0,16,0
60,43,mcts-50,mcts-25,56,0,1
60,45,mcts-50,mcts-25,0,2,0
58,19,mcts-50,mcts-25,60,0,1
35,60,mcts-50,mcts-25,0,2,0
37,25,mcts-50,mcts-25,46,0,1
60,53,mcts-50,mcts-25,60,0,1
20,57,mcts-50,mcts-25,0,15,0
24,27,mcts-50,mcts-25,0,12,0
22,60,mcts-50,mcts-25,0,59,0
51,54,mcts-50,mcts-25,0,60,0
52,33,mcts-50,mcts-25,60,0,1
42,24,mcts-50,mcts-25,28,0,1
42,27,mcts-50,mcts-25,52,0,1
60,23,mcts-50,mcts-25,41,0,1
48,52,mcts-50,mcts-25,0,45,0
43,37,mcts-50,mcts-25,59,0,1
29,53,mcts-50,mcts-25,0,42,0
24,60,mcts-50,mcts-25,0,60,0
22,40,mcts-50,mcts-25,0,49,0
38,60,mcts-50,mcts-25,0,60,0
60,60,mcts-50,mcts-25,44,0,1
33,47,mcts-50,mcts-25,0,2,0
60,30,mcts-50,mcts-25,42,0,1
3,38,mcts-50,mcts-25,15,0,1
13,52,mcts-50,mcts-25,0,52,0
38,60,mcts-50,mcts-25,29,0,1
28,30,mcts-50,mcts-25,28,0,1
53,24,mcts-50,mcts-25,0,2,0
33,28,mcts-50,mcts-25,41,0,1
50,10,mcts-50,mcts-25,35,0,1
45,54,mcts-50,mcts-25,23,0,1
44,36,mcts-50,mcts-25,0,5,0
7,48,mcts-50,mcts-25,0,60,0
43,38,mcts-50,mcts-25,35,0,1
56,13,mcts-50,mcts-25,0,28,0
52,50,mcts-50,mcts-25,0,17,0
5,42,mcts-50,mcts-25,0,60,0
48,21,mcts-50,mcts-25,0,6,0
60,2,mcts-50,mcts-25,60,0,1
31,42,mcts-50,mcts-25,0,11,0
23,48,mcts-50,mcts-25,0,6,0
49,8,mcts-50,mcts-25,6,0,1
60,25,mcts-50,mcts-25,60,0,1
40,42,mcts-50,mcts-25,0,15,0
41,23,mcts-50,mcts-25,0,5,0
55,55,mcts-50,mcts-25,0,60,0
48,52,mcts-50,mcts-25,0,56,0
19,53,mcts-50,mcts-25,0,60,0
60,19,mcts-50,mcts-25,0,15,0
50,37,mcts-50,mcts-25,60,0,1
33,50,mcts-50,mcts-25,0,55,0
26,28,mcts-50,mcts-25,0,41,0
6,49,mcts-50,mcts-25,0,60,0
34,60,mcts-50,mcts-25,0,60,0
60,60,mcts-50,mcts-25,0,3,0
26,32,mcts-50,mcts-25,2,0,1
45,54,mcts-50,mcts-25,0,60,0
24,45,mcts-50,mcts-25,0,3,0
19,45,mcts-50,mcts-25,0,4,0
60,60,mcts-50,mcts-25,0,56,0
60,16,mcts-50,mcts-25,25,0,1
60,37,mcts-50,mcts-25,60,0,1
21,60,mcts-50,mcts-25,0,43,0
60,46,mcts-50,mcts-25,0,28,0
13,60,mcts-50,mcts-25,0,60,0
55,45,mcts-50,mcts-25,2,0,1
30,44,mcts-50,mcts-25,0,42,0
45,60,mcts-50,mcts-25,4,0,1
60,60,mcts-50,mcts-25,41,28,1
40,60,mcts-50,mcts-25,0,9,0
23,42,mcts-50,mcts-25,0,42,0
19,60,mcts-50,mcts-25,0,44,0
26,60,mcts-50,mcts-25,60,0,1
41,60,mcts-50,mcts-25,26,0,1
6,38,mcts-50,mcts-25,60,0,1
47,42,mcts-50,mcts-25,12,0,1
24,18,mcts-50,mcts-25,18,0,1
48,56,mcts-50,mcts-25,25,0,1
42,60,mcts-50,mcts-25,0,32,0
20,32,mcts-50,mcts-25,0,39,0
60,20,mcts-50,mcts-25,14,0,1
60,2,mcts-50,mcts-25,22,0,1
38,15,mcts-50,mcts-25,0,52,0
60,21,mcts-50,mcts-25,0,24,0
60,53,mcts-50,mcts-25,0,60,0
47,42,mcts-50,mcts-25,17,0,1
22,60,mcts-50,mcts-25,0,36,0
52,52,mcts-50,mcts-25,0,60,0
31,43,mcts-50,mcts-25,2,24,0
50,43,mcts-50,mcts-25,18,0,1
60,13,mcts-50,mcts-25,0,33,0
60,60,mcts-50,mcts-25,0,41,0
47,15,mcts-50,mcts-25,2,0,1
47,37,mcts-50,mcts-25,0,5,0
60,21,mcts-50,mcts-25,60,0,1
16,46,mcts-50,mcts-25,0,19,0
20,30,mcts-50,mcts-25,0,4,0
38,53,mcts-50,mcts-25,0,31,0
60,23,mcts-50,mcts-25,46,0,1
60,30,mcts-50,mcts-25,60,0,1
23,40,mcts-50,mcts-25,0,14,0
